open_time,symbol,fold,signal,ensemble_prob,p_lorentzian,p_catboost,p_xgboost,p_rf,open,close,next_open,next_close,won
2025-11-01 08:55:00+00:00,ETHUSDT,1,SHORT,0.2036122867036893,0.0,0.3361153262518968,0.3069307,0.2604501607717042,3879.31,3880.73,3879.9,3880.87,0.0
2025-11-01 09:00:00+00:00,ETHUSDT,1,SHORT,0.17877735964871305,0.0,0.3361153262518968,0.24764891,0.16030534351145037,3879.9,3880.87,3875.38,3879.69,0.0
2025-11-01 10:05:00+00:00,ETHUSDT,1,SHORT,0.1985332650914366,0.125,0.28,0.25,0.08283265091436579,3877.15,3877.95,3872.8,3870.28,1.0
2025-11-01 10:15:00+00:00,ETHUSDT,1,SHORT,0.19978802252636926,0.125,0.20588235294117646,0.3522228,0.06217616580310881,3870.28,3870.28,3875.0,3875.0,1.0
2025-11-01 12:15:00+00:00,ETHUSDT,1,SHORT,0.18386028185910924,0.125,0.20588235294117646,0.3069307,0.016129032258064516,3876.29,3876.29,3880.7,3880.7,1.0
2025-11-01 12:25:00+00:00,ETHUSDT,1,SHORT,0.19827791298444783,0.125,0.20588235294117646,0.3069307,0.16030534351145037,3880.7,3880.7,3879.37,3879.37,1.0
2025-11-01 12:50:00+00:00,ETHUSDT,1,SHORT,0.21117692957906162,0.25,0.20588235294117646,0.2476489,0.0,3877.41,3877.41,3877.41,3877.41,1.0
2025-11-01 12:55:00+00:00,ETHUSDT,1,SHORT,0.16903983653015836,0.125,0.20588235294117646,0.24764891,0.016129032258064516,3877.41,3877.41,3877.9,3877.9,1.0
2025-11-01 13:10:00+00:00,ETHUSDT,1,SHORT,0.1979664421784533,0.125,0.20588235294117646,0.3069307,0.15719063545150502,3879.67,3879.67,3879.0,3880.19,0.0
2025-11-01 13:20:00+00:00,ETHUSDT,1,SHORT,0.16903984025544866,0.125,0.20588235294117646,0.24764892,0.016129032258064516,3876.68,3873.14,3875.55,3875.02,1.0
2025-11-01 13:25:00+00:00,ETHUSDT,1,SHORT,0.16903984025544866,0.125,0.20588235294117646,0.24764892,0.016129032258064516,3875.55,3875.02,3876.68,3876.68,1.0
2025-11-01 13:35:00+00:00,ETHUSDT,1,SHORT,0.12367693330435192,0.0,0.20588235294117646,0.24764891,0.0,3875.54,3875.54,3869.89,3865.44,1.0
2025-11-01 13:45:00+00:00,ETHUSDT,1,SHORT,0.1781313479465858,0.0,0.28559870550161814,0.3069307,0.15719063545150502,3865.44,3865.44,3869.18,3865.35,1.0
2025-11-01 14:00:00+00:00,ETHUSDT,1,SHORT,0.1879967442815218,0.125,0.24865473873809196,0.24764891,0.07738095238095238,3869.89,3873.72,3873.63,3869.16,1.0
2025-11-01 16:55:00+00:00,ETHUSDT,1,SHORT,0.18976583861475532,0.0,0.28559870550161814,0.35222277,0.16030534351145037,3898.52,3898.52,3892.05,3887.59,1.0
2025-11-01 17:15:00+00:00,ETHUSDT,1,SHORT,0.19717923627325604,0.0,0.33131313131313134,0.30693066,0.21052631578947367,3879.34,3879.31,3877.86,3870.44,1.0
2025-11-01 18:05:00+00:00,ETHUSDT,1,SHORT,0.18976583861475532,0.0,0.28559870550161814,0.35222277,0.16030534351145037,3876.35,3876.06,3875.55,3875.35,1.0
2025-11-01 18:15:00+00:00,ETHUSDT,1,SHORT,0.17006277542706566,0.0,0.2526315789473684,0.35222274,0.06217616580310881,3873.83,3873.83,3873.83,3873.83,1.0
2025-11-01 18:35:00+00:00,ETHUSDT,1,SHORT,0.2047467227063468,0.125,0.2526315789473684,0.3069307,0.0847457627118644,3877.08,3877.08,3877.27,3874.22,1.0
2025-11-01 18:55:00+00:00,ETHUSDT,1,SHORT,0.17927778153007828,0.125,0.20588235294117646,0.25,0.1126307564772537,3874.22,3874.22,3877.31,3880.35,0.0
2025-11-01 22:10:00+00:00,ETHUSDT,1,SHORT,0.19173530426361027,0.0,0.28559870550161814,0.35222277,0.18,3876.48,3876.67,3874.04,3864.05,1.0
2025-11-01 22:15:00+00:00,ETHUSDT,1,SHORT,0.19518148187956802,0.0,0.28559870550161814,0.38038036,0.1440677966101695,3874.04,3864.05,3864.05,3864.05,1.0
2025-11-01 22:20:00+00:00,ETHUSDT,1,SHORT,0.19518148933014862,0.0,0.28559870550161814,0.3803804,0.1440677966101695,3864.05,3864.05,3871.83,3871.83,1.0
2025-11-01 23:15:00+00:00,ETHUSDT,1,SHORT,0.19072196235506983,0.125,0.20588235294117646,0.30693072,0.0847457627118644,3872.83,3873.07,3873.07,3873.07,1.0
2025-11-01 23:50:00+00:00,ETHUSDT,1,SHORT,0.1674269333043519,0.125,0.20588235294117646,0.24764891,0.0,3873.11,3873.11,3873.11,3873.11,1.0
2025-11-01 23:55:00+00:00,ETHUSDT,1,SHORT,0.18846500266419428,0.125,0.20588235294117646,0.30693072,0.06217616580310881,3873.11,3873.11,3876.9,3871.4,1.0
2025-11-02 01:20:00+00:00,ETHUSDT,1,SHORT,0.17983667689958097,0.0,0.28559870550161814,0.34272996,0.0847457627118644,3864.68,3864.68,3868.87,3876.75,0.0
2025-11-02 03:45:00+00:00,ETHUSDT,1,SHORT,0.1884806544787719,0.125,0.20588235294117646,0.3069307,0.06233275845469134,3882.98,3882.98,3887.55,3887.55,1.0
2025-11-02 04:15:00+00:00,ETHUSDT,1,SHORT,0.20357039849547778,0.125,0.20588235294117646,0.35222277,0.1,3886.15,3886.15,3882.94,3881.54,1.0
2025-11-02 05:50:00+00:00,ETHUSDT,1,SHORT,0.1781313479465858,0.0,0.28559870550161814,0.3069307,0.15719063545150502,3895.19,3895.19,3900.0,3900.0,1.0
2025-11-02 07:15:00+00:00,ETHUSDT,1,SHORT,0.19357039104489718,0.125,0.20588235294117646,0.35222274,0.0,3895.2,3895.2,3895.2,3895.2,1.0
2025-11-02 07:40:00+00:00,ETHUSDT,1,SHORT,0.21,0.25,0.2,0.25,0.0,3898.21,3898.21,3896.59,3897.76,0.0
2025-11-02 07:45:00+00:00,ETHUSDT,1,SHORT,0.19281009808606847,0.125,0.20588235294117646,0.34272996,0.016129032258064516,3896.59,3897.76,3904.22,3915.26,0.0
2025-11-02 08:15:00+00:00,ETHUSDT,1,SHORT,0.18346491598038267,0.0,0.28559870550161814,0.3069307,0.21052631578947367,3904.75,3907.91,3899.43,3899.37,1.0
2025-11-02 08:30:00+00:00,ETHUSDT,1,SHORT,0.1974148114405729,0.125,0.20588235294117646,0.34272996,0.06217616580310881,3904.5,3904.5,3898.88,3893.14,1.0
2025-11-02 09:15:00+00:00,ETHUSDT,1,SHORT,0.19191712244542847,0.0,0.28559870550161814,0.35222277,0.18181818181818182,3903.58,3903.58,3897.63,3884.66,1.0
2025-11-02 10:05:00+00:00,ETHUSDT,1,SHORT,0.18220988053479673,0.0,0.28559870550161814,0.35222277,0.0847457627118644,3864.49,3864.49,3868.92,3868.92,1.0
2025-11-02 12:30:00+00:00,ETHUSDT,1,SHORT,0.17648928215353937,0.125,0.20588235294117646,0.25,0.0847457627118644,3884.48,3884.48,3879.05,3877.27,1.0
2025-11-02 12:50:00+00:00,ETHUSDT,1,SHORT,0.18386028185910924,0.125,0.20588235294117646,0.3069307,0.016129032258064516,3882.69,3882.69,3882.69,3882.69,1.0
2025-11-02 13:00:00+00:00,ETHUSDT,1,SHORT,0.1584122236967087,0.0,0.28,0.2476489,0.125,3878.15,3878.37,3878.37,3878.37,1.0
2025-11-02 13:30:00+00:00,ETHUSDT,1,SHORT,0.19812716018362703,0.125,0.25343863885817103,0.30693066,0.016129032258064516,3864.7,3867.83,3867.83,3867.83,1.0
2025-11-02 13:35:00+00:00,ETHUSDT,1,SHORT,0.1974148039899923,0.125,0.20588235294117646,0.34272993,0.06217616580310881,3867.83,3867.83,3868.45,3864.94,1.0
2025-11-02 13:50:00+00:00,ETHUSDT,1,SHORT,0.16862990098174618,0.0,0.28559870550161814,0.3069307,0.06217616580310881,3864.94,3864.94,3868.88,3868.69,1.0
2025-11-02 17:15:00+00:00,ETHUSDT,1,SHORT,0.1892241228193493,0.125,0.20588235294117646,0.3069307,0.06976744186046512,3857.16,3857.16,3857.16,3857.16,1.0
2025-11-02 17:20:00+00:00,ETHUSDT,1,SHORT,0.2040102416732556,0.125,0.2526315789473684,0.3069307,0.07738095238095238,3857.16,3857.16,3863.26,3863.26,1.0
2025-11-02 17:45:00+00:00,ETHUSDT,1,SHORT,0.2005471426815243,0.125,0.20588235294117646,0.35222277,0.06976744186046512,3856.69,3856.2,3856.2,3856.2,1.0
2025-11-02 17:55:00+00:00,ETHUSDT,1,SHORT,0.18846498776303308,0.125,0.20588235294117646,0.30693066,0.06217616580310881,3856.54,3857.04,3860.98,3858.77,1.0
2025-11-02 18:00:00+00:00,ETHUSDT,1,SHORT,0.18846500266419428,0.125,0.20588235294117646,0.30693072,0.06217616580310881,3860.98,3858.77,3861.71,3863.48,0.0
2025-11-02 19:20:00+00:00,ETHUSDT,1,SHORT,0.20941222742199897,0.25,0.2,0.24764891,0.0,3859.13,3859.13,3855.11,3855.11,1.0
2025-11-02 19:35:00+00:00,ETHUSDT,1,SHORT,0.19967177858202906,0.125,0.20588235294117646,0.34273,0.0847457627118644,3847.88,3847.73,3851.59,3851.59,1.0
2025-11-02 20:40:00+00:00,ETHUSDT,1,SHORT,0.19893529754893785,0.125,0.20588235294117646,0.34273,0.07738095238095238,3856.31,3856.31,3856.31,3856.31,1.0
2025-11-02 21:15:00+00:00,ETHUSDT,1,SHORT,0.1723197425685218,0.0,0.2526315789473684,0.35222277,0.0847457627118644,3858.06,3858.06,3856.27,3856.27,1.0
2025-11-02 21:20:00+00:00,ETHUSDT,1,SHORT,0.18386027440852865,0.125,0.20588235294117646,0.30693066,0.016129032258064516,3856.27,3856.27,3852.49,3852.49,1.0
2025-11-02 21:55:00+00:00,ETHUSDT,1,SHORT,0.21053097382639394,0.0,0.33131313131313134,0.34272996,0.2545454545454545,3867.61,3867.61,3861.3,3861.3,1.0
2025-11-02 22:30:00+00:00,ETHUSDT,1,SHORT,0.17297500385420098,0.0,0.28559870550161814,0.34272996,0.016129032258064516,3862.12,3847.73,3847.03,3847.03,1.0
2025-11-02 22:35:00+00:00,ETHUSDT,1,SHORT,0.18386028185910924,0.125,0.20588235294117646,0.3069307,0.016129032258064516,3847.03,3847.03,3850.81,3850.12,1.0
2025-11-03 08:35:00+00:00,ETHUSDT,1,SHORT,0.19184567569003977,0.0,0.33131313131313134,0.3069307,0.15719063545150502,3700.0,3692.12,3692.12,3692.12,1.0
2025-11-03 08:40:00+00:00,ETHUSDT,1,SHORT,0.19478793584255766,0.0,0.28559870550161814,0.35222277,0.21052631578947367,3692.12,3692.12,3701.71,3690.71,1.0
2025-11-03 12:55:00+00:00,ETHUSDT,1,SHORT,0.1894543678087608,0.0,0.28559870550161814,0.35222277,0.15719063545150502,3716.03,3716.03,3715.21,3704.63,1.0
2025-11-04 02:45:00+00:00,ETHUSDT,1,SHORT,0.1770252303610889,0.0,0.33131313131313134,0.24764891,0.15719063545150502,3630.71,3620.0,3632.41,3632.57,0.0
2025-11-04 04:00:00+00:00,ETHUSDT,1,SHORT,0.20796014600163049,0.125,0.28559870550161814,0.25,0.16030534351145037,3645.76,3642.66,3642.66,3638.2,1.0
2025-11-04 04:15:00+00:00,ETHUSDT,1,SHORT,0.20850226358601162,0.0,0.33131313131313134,0.35222277,0.21052631578947367,3646.4,3641.33,3633.85,3640.36,0.0
2025-11-04 04:50:00+00:00,ETHUSDT,1,SHORT,0.2038798471752673,0.0,0.33131313131313134,0.34272996,0.18803418803418803,3625.83,3633.31,3622.03,3628.48,0.0
2025-11-04 04:55:00+00:00,ETHUSDT,1,SHORT,0.2036122792531087,0.0,0.3361153262518968,0.30693066,0.2604501607717042,3622.03,3628.48,3623.81,3623.81,1.0
2025-11-04 10:40:00+00:00,ETHUSDT,1,SHORT,0.20994292951822185,0.0,0.3361153262518968,0.3522228,0.21052631578947367,3492.99,3483.85,3478.3,3478.3,1.0
2025-11-04 12:45:00+00:00,ETHUSDT,1,SHORT,0.2053205056568969,0.0,0.3361153262518968,0.34272996,0.18803418803418803,3507.78,3502.29,3510.75,3510.83,0.0
2025-11-04 14:15:00+00:00,ETHUSDT,1,SHORT,0.19717924372383663,0.0,0.33131313131313134,0.3069307,0.21052631578947367,3510.83,3506.56,3500.47,3497.67,1.0
2025-11-04 14:30:00+00:00,ETHUSDT,1,SHORT,0.20994292951822185,0.0,0.3361153262518968,0.3522228,0.21052631578947367,3495.66,3485.75,3499.65,3476.75,1.0
2025-11-05 06:25:00+00:00,ETHUSDT,1,SHORT,0.2075697109818449,0.0,0.3361153262518968,0.34272993,0.21052631578947367,3326.2,3326.2,3328.68,3328.68,1.0
2025-11-05 06:30:00+00:00,ETHUSDT,1,SHORT,0.20850226358601162,0.0,0.33131313131313134,0.35222277,0.21052631578947367,3328.68,3328.68,3328.68,3328.68,1.0
2025-11-05 06:40:00+00:00,ETHUSDT,1,SHORT,0.1781313479465858,0.0,0.28559870550161814,0.3069307,0.15719063545150502,3328.66,3328.66,3328.42,3327.12,1.0
2025-11-05 07:10:00+00:00,ETHUSDT,1,SHORT,0.16862990098174618,0.0,0.28559870550161814,0.3069307,0.06217616580310881,3322.36,3322.36,3325.55,3325.55,1.0
2025-11-05 07:25:00+00:00,ETHUSDT,1,SHORT,0.20612905995079586,0.0,0.33131313131313134,0.34272996,0.21052631578947367,3305.08,3305.08,3311.29,3327.54,0.0
2025-11-06 04:35:00+00:00,ETHUSDT,1,SHORT,0.1736445461593725,0.125,0.20588235294117646,0.2476489,0.06217616580310881,3434.96,3434.96,3448.29,3448.29,1.0
2025-11-06 07:00:00+00:00,ETHUSDT,1,SHORT,0.1655918427977747,0.0,0.28559870550161814,0.24764892,0.18,3386.54,3388.89,3394.58,3394.58,1.0
2025-11-06 08:05:00+00:00,ETHUSDT,1,SHORT,0.17006278287764626,0.0,0.2526315789473684,0.35222277,0.06217616580310881,3375.98,3375.98,3375.78,3375.78,1.0
2025-11-06 09:30:00+00:00,ETHUSDT,1,SHORT,0.19072195490448923,0.125,0.20588235294117646,0.3069307,0.0847457627118644,3384.35,3384.35,3394.24,3394.24,1.0
2025-11-06 09:50:00+00:00,ETHUSDT,1,SHORT,0.17440367749039842,0.125,0.20588235294117646,0.24764891,0.06976744186046512,3386.31,3386.31,3379.43,3382.37,0.0
2025-11-06 12:35:00+00:00,ETHUSDT,1,SHORT,0.1724122844014353,0.0,0.28559870550161814,0.3069307,0.1,3374.98,3374.98,3372.42,3350.0,1.0
2025-11-06 20:30:00+00:00,ETHUSDT,1,SHORT,0.1908070441468005,0.0,0.3361153262518968,0.32608697,0.08450704225352113,3305.5,3303.53,3308.26,3306.45,1.0
2025-11-07 03:50:00+00:00,ETHUSDT,1,SHORT,0.17681906406245224,0.0,0.28559870550161814,0.3069307,0.1440677966101695,3349.51,3349.0,3349.0,3349.0,1.0
2025-11-07 07:10:00+00:00,ETHUSDT,1,SHORT,0.19506863759694362,0.0,0.28559870550161814,0.35222277,0.21333333333333335,3354.66,3359.33,3361.08,3363.48,0.0
2025-11-07 07:20:00+00:00,ETHUSDT,1,SHORT,0.201308493733573,0.125,0.20588235294117646,0.35222277,0.07738095238095238,3356.47,3356.47,3344.81,3341.54,1.0
2025-11-07 07:25:00+00:00,ETHUSDT,1,SHORT,0.17910019586648976,0.0,0.28559870550161814,0.34272996,0.07738095238095238,3344.81,3341.54,3349.56,3341.28,1.0
2025-11-07 08:20:00+00:00,ETHUSDT,1,SHORT,0.18846499521361368,0.125,0.20588235294117646,0.3069307,0.06217616580310881,3356.91,3350.28,3352.56,3347.78,1.0
2025-11-07 08:35:00+00:00,ETHUSDT,1,SHORT,0.1975594593780856,0.125,0.28559870550161814,0.24764892,0.06217616580310881,3337.11,3337.11,3337.11,3337.11,1.0
2025-11-07 08:40:00+00:00,ETHUSDT,1,SHORT,0.17088686067262174,0.0,0.28559870550161814,0.3069307,0.0847457627118644,3337.11,3337.11,3342.55,3342.47,1.0
2025-11-07 09:10:00+00:00,ETHUSDT,1,SHORT,0.16862990098174618,0.0,0.28559870550161814,0.3069307,0.06217616580310881,3331.0,3331.0,3332.48,3332.48,1.0
2025-11-07 09:15:00+00:00,ETHUSDT,1,SHORT,0.18748040551489048,0.125,0.2727272727272727,0.2476489,0.0,3332.48,3332.48,3323.33,3317.21,1.0
2025-11-07 19:30:00+00:00,ETHUSDT,1,SHORT,0.2036122867036893,0.0,0.3361153262518968,0.3069307,0.2604501607717042,3424.88,3424.88,3431.6,3444.19,0.0
2025-11-07 23:10:00+00:00,ETHUSDT,1,SHORT,0.16362237342362945,0.0,0.28559870550161814,0.24764891,0.16030534351145037,3448.67,3448.67,3449.5,3438.44,1.0
2025-11-08 00:05:00+00:00,ETHUSDT,1,SHORT,0.20625305081048306,0.0,0.33131313131313134,0.35222277,0.18803418803418803,3438.86,3438.31,3434.91,3434.91,1.0
2025-11-08 07:55:00+00:00,ETHUSDT,1,SHORT,0.17015037963953053,0.0,0.28559870550161814,0.3069307,0.07738095238095238,3447.44,3447.44,3451.92,3449.88,1.0
2025-11-08 08:55:00+00:00,ETHUSDT,1,SHORT,0.20134183907248443,0.125,0.28559870550161814,0.24764891,0.1,3460.94,3453.2,3460.72,3458.67,1.0
2025-11-08 10:05:00+00:00,ETHUSDT,1,SHORT,0.18976584606533592,0.0,0.28559870550161814,0.3522228,0.16030534351145037,3445.83,3445.83,3441.1,3436.01,1.0
2025-11-08 10:10:00+00:00,ETHUSDT,1,SHORT,0.20316869555221476,0.0,0.33131313131313134,0.35222277,0.15719063545150502,3441.1,3436.01,3436.01,3436.01,1.0
2025-11-08 10:15:00+00:00,ETHUSDT,1,SHORT,0.19957812847255046,0.0,0.28559870550161814,0.3803804,0.18803418803418803,3436.01,3436.01,3445.43,3447.75,0.0
2025-11-09 01:30:00+00:00,ETHUSDT,1,SHORT,0.204010234222675,0.125,0.2526315789473684,0.30693066,0.07738095238095238,3383.66,3383.66,3383.66,3383.66,1.0
2025-11-09 02:20:00+00:00,ETHUSDT,1,SHORT,0.12426470588235294,0.0,0.20588235294117646,0.25,0.0,3396.68,3396.68,3396.68,3396.68,1.0
2025-11-09 07:25:00+00:00,ETHUSDT,1,SHORT,0.1682412174308915,0.0,0.2526315789473684,0.30693072,0.15719063545150502,3408.72,3408.72,3417.05,3411.32,1.0
2025-11-09 09:20:00+00:00,ETHUSDT,1,SHORT,0.17930616681593836,0.0,0.33131313131313134,0.24764891,0.18,3431.99,3432.42,3432.42,3432.42,1.0
2025-11-09 10:10:00+00:00,ETHUSDT,1,SHORT,0.20850227103659222,0.0,0.33131313131313134,0.3522228,0.21052631578947367,3388.89,3388.89,3388.45,3385.9,1.0
2025-11-09 12:25:00+00:00,ETHUSDT,1,SHORT,0.20850226358601162,0.0,0.33131313131313134,0.35222277,0.21052631578947367,3462.59,3462.59,3458.11,3438.72,1.0
